id_match,names,home_away,managers,formations,attendance,date,stadium,championship,edition,country,score,goals,goals_past,total_shots,woodwork,shots_on_target,shots_off_target,blocked_shots,total_possession,touches,total_passes,accurate_passes,pass_success,key_passes,dribbles_attempted,dibles,dribbles_past,dribbles_success,aerials_won,aerial_success,offensive_aerials,defensive_aerials,tackles,tackle_success,tackles_attempted,was_dribbled,clearances,interceptions,corners,corner_accuracy,dispossessed,errors,fouls,offsides,start_minutes,end_minutes
1798,Banfield,1,Manager:Javier Sanguinetti,4-2-3-1,stadium_clmn_attend:0, 21-Sep-21,stadium_clmn_venue: Norberto Tomaghello,La Liga professional,2021,Argentina,0 - 0,0,0,11,0,1,9,1,47.2,592,390,283,73,6,17,9,12,53,17,52,22,11,12,50,24,12,11,13,6,17,13,0,18,0,0,90
1799,Rosario Central,0,Manager:Cristian González,4-3-1-2,stadium_clmn_attend:0, 20-Sep-21,stadium_clmn_venue: Gigante de Arroyito,La Liga professional,2021,Argentina,1 - 0,1,0,11,0,5,5,1,61.6,690,504,399,79,10,12,8,4,67,10,37,9,18,11,73,15,4,12,9,3,67,4,0,13,1,0,90
1799,San Lorenzo,1,Manager:Paolo Montero,3-4-3,stadium_clmn_attend:0, 20-Sep-21,stadium_clmn_venue: Gigante de Arroyito,La Liga professional,2021,Argentina,1 - 0,0,1,13,0,4,6,3,38.4,497,316,224,71,9,11,4,8,36,17,63,18,9,8,50,16,8,22,14,4,25,4,0,10,3,0,90
1800,Racing Club,0,Manager:Claudio Úbeda,4-3-1-2,stadium_clmn_attend:0, 18-Sep-21,stadium_clmn_venue: Presidente Perón (Cilindro de Avellaneda),La Liga professional,2021,Argentina,1 - 2,1,2,9,1,3,4,2,53.3,663,469,392,84,6,18,9,6,50,8,40,11,9,12,67,18,6,10,7,4,50,12,0,10,4,0,90
1800,Talleres,1,Manager:Alexander Medina,4-2-3-1,stadium_clmn_attend:0, 18-Sep-21,stadium_clmn_venue: Presidente Perón (Cilindro de Avellaneda),La Liga professional,2021,Argentina,1 - 2,2,1,9,0,5,3,1,46.7,614,420,353,84,8,11,6,9,55,12,60,9,11,21,70,30,9,18,8,1,100,7,0,15,4,0,90
1801,Club Atletico Platense,0,Manager:Leonardo Madelón,4-4-2,stadium_clmn_attend:0,19-Sep-21,stadium_clmn_venue: Ciudad de Vicente López,La Liga professional,2021,Argentina,0 - 0,0,0,7,0,3,3,1,31.2,501,283,176,62,6,21,9,6,43,26,46,38,19,19,76,25,6,24,15,2,50,13,0,15,2,0,90
1801,Argentinos Juniors,1,Manager:Gabriel Milito,3-4-3,stadium_clmn_attend:0,19-Sep-21,stadium_clmn_venue: Ciudad de Vicente López,La Liga professional,2021,Argentina,0 - 0,0,0,13,0,3,6,4,68.8,829,620,510,82,10,9,6,9,67,31,54,19,38,25,74,34,9,19,11,3,0,16,0,12,2,0,90
1802,Patronato de Parana,0,Manager:Iván Delfino,4-4-2,stadium_clmn_attend:0,19-Sep-21,stadium_clmn_venue: Presbítero Bartolomé Grella,La Liga professional,2021,Argentina,1 - 2,1,2,19,2,6,7,6,53.9,622,409,295,72,11,20,13,12,65,25,58,24,19,25,68,37,12,15,9,5,20,10,0,18,3,0,90
1802,Estudiantes,1,Manager:Ricardo Zielinski,4-2-3-1,stadium_clmn_attend:0,19-Sep-21,stadium_clmn_venue: Presbítero Bartolomé Grella,La Liga professional,2021,Argentina,1 - 2,2,1,9,1,5,3,1,46.1,584,360,247,69,3,24,12,13,50,18,42,19,24,17,57,30,13,26,17,2,50,13,0,11,1,0,90
1803,Union,0,Manager:Marcelo Mosset,4-4-2,stadium_clmn_attend:0,26-Sep-21,stadium_clmn_venue: 15 de Abril,La Liga professional,2021,Argentina,2 - 0,2,0,8,1,3,5,0,51.2,601,420,311,74,5,19,11,8,58,15,31,34,14,12,60,20,8,14,13,4,50,5,0,6,7,0,90
1803,Patronato de Parana,1,Manager:Iván Delfino,4-4-1-1,stadium_clmn_attend:0,26-Sep-21,stadium_clmn_venue: 15 de Abril,La Liga professional,2021,Argentina,2 - 0,0,2,8,0,1,4,3,48.8,558,397,299,75,6,13,8,11,62,33,69,14,34,13,54,24,11,17,6,1,0,7,0,11,0,0,90
1804,Estudiantes,0,Manager:Ricardo Zielinski,4-2-3-1,stadium_clmn_attend:0, 25-Sep-21,stadium_clmn_venue: Jorge Luis Hirschi,La Liga professional,2021,Argentina,1 - 1,1,1,12,0,3,7,2,54.2,670,454,332,73,12,20,7,13,35,18,50,23,13,16,55,29,13,21,11,4,25,8,1,14,1,0,90
1804,Club Atletico Platense,1,Manager:Claudio Spontón,4-4-2,stadium_clmn_attend:0, 25-Sep-21,stadium_clmn_venue: Jorge Luis Hirschi,La Liga professional,2021,Argentina,1 - 1,1,1,5,0,1,3,1,45.8,627,391,270,69,4,25,13,7,52,18,50,13,23,21,75,28,7,20,15,4,0,4,0,10,2,0,90
1805,Argentinos Juniors,0,Manager:Gabriel Milito,4-4-2,stadium_clmn_attend:0, 27-Sep-21,stadium_clmn_venue: Diego Armando Maradona,La Liga professional,2021,Argentina,2 - 0,2,0,9,0,5,2,2,40.6,546,352,249,71,6,8,7,8,88,16,57,9,19,16,67,24,8,22,11,5,60,10,0,18,4,0,90
1805,Racing Club,1,Manager:Claudio Úbeda,4-1-3-2,stadium_clmn_attend:0, 27-Sep-21,stadium_clmn_venue: Diego Armando Maradona,La Liga professional,2021,Argentina,2 - 0,0,2,7,0,1,5,1,59.4,714,513,413,81,5,19,8,7,42,12,43,19,9,11,61,18,7,16,14,5,20,5,0,16,3,0,90
1806,Talleres,0,Manager:Alexander Medina,4-2-3-1,stadium_clmn_attend:0, 25-Sep-21,stadium_clmn_venue: La Boutique,La Liga professional,2021,Argentina,4 - 1,4,1,17,1,11,4,2,51.6,536,330,255,77,15,22,5,12,23,17,61,13,15,15,56,27,12,31,8,3,67,6,0,15,2,0,90
1806,Rosario Central,1,Manager:Cristian González,4-3-1-2,stadium_clmn_attend:0, 25-Sep-21,stadium_clmn_venue: La Boutique,La Liga professional,2021,Argentina,4 - 1,1,4,4,0,2,2,0,48.4,492,298,211,71,3,22,12,5,55,11,39,15,13,23,82,28,5,14,6,7,86,5,1,19,3,0,90
1807,San Lorenzo,0,Manager:Paolo Montero,3-4-2-1,stadium_clmn_attend:0,26-Sep-21,stadium_clmn_venue: Nuevo Gasómetro,La Liga professional,2021,Argentina,2 - 1,2,1,12,0,3,3,6,37.0,507,337,265,79,9,10,5,11,50,13,59,11,11,16,59,27,11,23,7,3,33,5,0,10,3,0,90
1807,Defensa y Justicia,1,Manager:Sebastián Beccacece,3-4-2-1,stadium_clmn_attend:0,26-Sep-21,stadium_clmn_venue: Nuevo Gasómetro,La Liga professional,2021,Argentina,2 - 1,1,2,12,0,3,7,2,63.0,751,583,501,86,10,19,11,5,58,9,41,11,11,10,67,15,5,12,8,6,17,8,0,6,5,0,90
1808,Banfield,0,Manager:Javier Sanguinetti,4-2-3-1,stadium_clmn_attend:0, 25-Sep-21,stadium_clmn_venue: Florencio Solá,La Liga professional,2021,Argentina,2 - 0,2,0,18,2,6,10,2,43.0,592,349,249,71,11,17,12,15,71,23,45,30,21,24,62,39,15,27,20,8,38,7,0,16,2,0,90
1808,Atletico Tucuman,1,Manager:Omar De Felippe,4-4-2,stadium_clmn_attend:0, 25-Sep-21,stadium_clmn_venue: Florencio Solá,La Liga professional,2021,Argentina,2 - 0,0,2,15,0,4,4,7,57.0,694,456,343,75,12,23,15,12,65,28,55,21,30,12,50,24,12,18,8,6,50,16,0,11,1,0,90
1809,Boca Juniors,0,Manager:Sebastián Battaglia,4-3-3,stadium_clmn_attend:0, 27-Sep-21,stadium_clmn_venue: Alberto José Armando (La Bombonera),La Liga professional,2021,Argentina,1 - 0,1,0,13,1,3,5,5,59.2,693,474,390,82,11,19,8,12,42,13,45,19,10,17,59,29,12,14,17,4,50,6,0,17,2,0,90
1809,Colon,1,Manager:Eduardo Domínguez,3-5-2,stadium_clmn_attend:0, 27-Sep-21,stadium_clmn_venue: Alberto José Armando (La Bombonera),La Liga professional,2021,Argentina,1 - 0,0,1,7,0,2,5,0,40.8,541,324,225,69,6,23,12,8,52,16,55,10,19,17,68,25,8,24,11,5,60,6,0,11,1,0,90
1810,Central Cordoba de Santiago,0,Manager:Sergio Rondina,4-1-4-1,stadium_clmn_attend:0,26-Sep-21,stadium_clmn_venue: Alfredo Terrera,La Liga professional,2021,Argentina,1 - 3,1,3,18,0,4,9,5,36.8,529,315,218,69,13,18,10,16,56,17,43,26,14,20,56,36,16,14,12,3,100,10,2,15,1,0,90
1810,River Plate,1,Manager:Marcelo Gallardo,4-3-3,stadium_clmn_attend:0,26-Sep-21,stadium_clmn_venue: Alfredo Terrera,La Liga professional,2021,Argentina,1 - 3,3,1,15,0,7,5,3,63.2,764,565,463,82,12,31,16,10,52,23,58,14,26,18,64,28,10,24,11,4,50,5,0,9,2,0,90
1811,Arsenal Sarandi,0,Manager:Israel Damonte,4-4-2,stadium_clmn_attend:0, 25-Sep-21,stadium_clmn_venue: Julio Humberto Grondona,La Liga professional,2021,Argentina,1 - 0,1,0,9,0,3,5,1,40.8,505,285,177,62,6,15,8,12,53,24,47,29,22,18,60,30,12,36,6,6,67,10,0,14,4,0,90
1811,Lanus,1,Manager:Luis Zubeldía,4-4-2,stadium_clmn_attend:0, 25-Sep-21,stadium_clmn_venue: Julio Humberto Grondona,La Liga professional,2021,Argentina,1 - 0,0,1,12,0,3,4,5,59.2,641,419,310,74,9,25,12,8,48,27,53,22,29,17,68,25,8,13,7,4,75,5,1,14,1,0,90
1812,Newell's Old Boys,0,Manager:Fernando Gamboa,4-2-3-1,stadium_clmn_attend:0, 28-Sep-21,stadium_clmn_venue: Marcelo Bielsa,La Liga professional,2021,Argentina,0 - 1,0,1,15,1,6,8,1,65.1,684,484,373,77,11,17,7,11,41,22,61,14,22,11,50,22,11,18,9,3,33,11,0,18,2,0,90
1812,Huracan,1,Manager:Frank Kudelka,4-1-4-1,stadium_clmn_attend:0, 28-Sep-21,stadium_clmn_venue: Marcelo Bielsa,La Liga professional,2021,Argentina,0 - 1,1,0,4,0,2,1,1,34.9,461,245,151,62,3,20,11,7,55,14,39,22,14,21,75,28,7,18,22,7,71,2,0,15,1,0,90
1813,Independiente,0,Manager:Julio César Falcioni,4-2-3-1,stadium_clmn_attend:0,26-Sep-21,stadium_clmn_venue: Estadio Libertadores de América,La Liga professional,2021,Argentina,1 - 4,1,4,7,0,4,1,2,57.6,718,499,399,80,7,34,19,8,56,11,44,14,11,20,71,28,8,12,11,7,43,12,0,7,1,0,90
1813,Godoy Cruz,1,Manager:Diego Flores,4-2-3-1,stadium_clmn_attend:0,26-Sep-21,stadium_clmn_venue: Estadio Libertadores de América,La Liga professional,2021,Argentina,1 - 4,4,1,15,1,5,7,3,42.4,567,366,273,75,7,19,8,19,42,14,56,11,14,27,59,46,19,7,25,6,67,9,0,17,2,0,90
1814,Sarmiento,0,Manager:Mario Sciacqua,5-4-1,stadium_clmn_attend:0,24-Sep-21,stadium_clmn_venue: Eva Perón,La Liga professional,2021,Argentina,0 - 1,0,1,11,1,1,8,2,38.0,569,366,257,70,9,20,13,12,65,19,51,25,12,23,66,35,12,16,10,4,50,6,0,12,0,0,90
1814,Velez Sarsfield,1,Manager:Mauricio Pellegrino,4-2-3-1,stadium_clmn_attend:0,24-Sep-21,stadium_clmn_venue: Eva Perón,La Liga professional,2021,Argentina,0 - 1,1,0,12,1,5,5,2,62.0,818,618,527,85,10,26,12,13,46,18,49,12,25,13,50,26,13,16,8,3,67,9,0,11,3,0,90
1815,Aldosivi,0,Manager:Fernando Gago,4-1-4-1,stadium_clmn_attend:0, 25-Sep-21,stadium_clmn_venue: José María Minella,La Liga professional,2021,Argentina,1 - 3,1,3,9,0,2,5,2,61.7,768,542,416,77,5,22,11,14,50,24,69,20,15,18,56,32,14,1,14,1,0,18,1,22,6,0,90
1815,Gimnasia LP,1,Manager:Néstor Gorosito,4-4-2,stadium_clmn_attend:0, 25-Sep-21,stadium_clmn_venue: José María Minella,La Liga professional,2021,Argentina,1 - 3,3,1,9,0,5,3,1,38.3,579,343,230,67,6,18,14,11,78,11,31,15,20,29,73,40,11,31,21,1,100,14,0,18,3,0,90
1816,Aldosivi,0,Manager:Diego Villar,4-1-4-1,stadium_clmn_attend:0,01-Okt-21,stadium_clmn_venue: José María Minella,La Liga professional,2021,Argentina,1 - 2,1,2,7,1,1,6,0,61.9,671,459,353,77,6,15,11,10,73,23,48,15,33,18,64,28,10,11,9,2,100,15,1,19,2,0,90
1816,Union,1,Manager:Marcelo Mosset,4-4-2,stadium_clmn_attend:0,01-Okt-21,stadium_clmn_venue: José María Minella,La Liga professional,2021,Argentina,1 - 2,2,1,13,0,4,5,4,38.1,496,284,177,62,8,20,10,11,50,25,52,33,15,19,63,30,11,22,10,10,60,8,0,15,2,0,90
1817,Gimnasia LP,0,Manager:Néstor Gorosito,4-2-3-1,stadium_clmn_attend:0,03-Okt-21,stadium_clmn_venue: Juan Carmelo Zerillo (El Bosque),La Liga professional,2021,Argentina,0 - 1,0,1,16,0,3,6,7,62.8,763,505,392,78,12,21,8,9,38,18,51,17,18,18,67,27,9,14,17,10,60,8,0,9,5,0,90
1817,Sarmiento,1,Manager:Mario Sciacqua,5-3-2,stadium_clmn_attend:0,03-Okt-21,stadium_clmn_venue: Juan Carmelo Zerillo (El Bosque),La Liga professional,2021,Argentina,0 - 1,1,0,13,0,4,6,3,37.2,530,315,199,63,7,19,9,8,47,17,49,18,17,21,72,29,8,41,5,4,50,8,1,19,1,0,90
1818,Velez Sarsfield,0,Manager:Mauricio Pellegrino,4-2-3-1,stadium_clmn_attend:0,03-Okt-21,stadium_clmn_venue: José Amalfitani,La Liga professional,2021,Argentina,3 - 3,3,3,16,0,4,8,4,60.3,747,556,483,87,12,25,14,15,56,10,53,9,10,10,40,25,15,3,13,7,57,13,0,14,0,0,90
1818,Independiente,1,Manager:Julio César Falcioni,4-2-3-1,stadium_clmn_attend:0,03-Okt-21,stadium_clmn_venue: José Amalfitani,La Liga professional,2021,Argentina,3 - 3,3,3,15,1,7,8,0,39.7,570,375,297,79,13,18,15,14,83,9,47,10,9,24,63,38,14,21,10,3,100,7,0,12,0,0,90
1819,Godoy Cruz,0,Manager:Diego Flores,4-2-3-1,stadium_clmn_attend:0, 02-Okt-21,stadium_clmn_venue: Estadio Feliciano Gambarte,La Liga professional,2021,Argentina,2 - 2,2,2,20,2,6,10,4,60.6,649,433,314,73,14,17,6,4,35,19,50,13,25,17,81,21,4,11,7,6,17,8,0,15,2,0,90
1819,Newell's Old Boys,1,Manager:Fernando Gamboa,4-2-3-1,stadium_clmn_attend:0, 02-Okt-21,stadium_clmn_venue: Estadio Feliciano Gambarte,La Liga professional,2021,Argentina,2 - 2,2,2,7,0,5,2,0,39.4,504,282,169,60,5,7,4,6,57,19,50,25,13,19,76,25,6,21,20,5,20,14,0,14,1,0,90
1820,Huracan,0,Manager:Frank Kudelka,4-3-3,stadium_clmn_attend:0, 02-Okt-21,stadium_clmn_venue: Tomás Adolfo Ducó,La Liga professional,2021,Argentina,1 - 0,1,0,22,1,8,9,5,49.9,633,396,289,73,15,21,14,12,67,25,51,15,34,17,59,29,12,15,12,3,67,10,0,7,0,0,90
1820,Arsenal Sarandi,1,Manager:Israel Damonte,4-4-2,stadium_clmn_attend:0, 02-Okt-21,stadium_clmn_venue: Tomás Adolfo Ducó,La Liga professional,2021,Argentina,1 - 0,0,1,12,0,2,6,4,50.1,607,391,276,71,11,22,12,14,55,24,49,34,15,17,55,31,14,16,5,5,40,7,0,15,2,0,90
1821,Lanus,0,Manager:Luis Zubeldía,4-4-2,stadium_clmn_attend:0, 02-Okt-21,stadium_clmn_venue: Ciudad de Lanús,La Liga professional,2021,Argentina,2 - 1,2,1,19,0,6,8,5,45.2,563,337,242,72,13,18,13,10,72,21,48,25,19,20,67,30,10,22,11,8,25,10,0,13,3,0,90
1821,Central Cordoba de Santiago,1,Manager:Sergio Rondina,4-1-4-1,stadium_clmn_attend:0, 02-Okt-21,stadium_clmn_venue: Ciudad de Lanús,La Liga professional,2021,Argentina,2 - 1,1,2,14,0,2,9,3,54.8,654,421,333,79,10,21,10,13,48,23,52,19,25,15,54,28,13,35,13,6,33,9,0,10,0,0,90
1822,River Plate,0,Manager:Marcelo Gallardo,4-3-2-1,stadium_clmn_attend:0,03-Okt-21,stadium_clmn_venue: Estadio Monumental Antonio Vespucio Liberti,La Liga professional,2021,Argentina,2 - 1,2,1,8,1,4,2,2,70.3,883,688,585,85,7,25,13,13,52,13,62,6,15,14,52,27,13,6,11,6,50,13,0,21,3,0,90
1822,Boca Juniors,1,Manager:Sebastián Battaglia,4-3-3,stadium_clmn_attend:0,03-Okt-21,stadium_clmn_venue: Estadio Monumental Antonio Vespucio Liberti,La Liga professional,2021,Argentina,2 - 1,1,2,7,0,1,4,2,29.7,480,289,187,65,4,21,13,13,62,8,38,15,6,25,66,38,13,13,14,2,100,6,0,14,1,0,90
1823,Colon,0,Manager:Eduardo Domínguez,4-4-2,stadium_clmn_attend:0, 05-Okt-21,stadium_clmn_venue: Brigadier Gral. Estanislao López,La Liga professional,2021,Argentina,0 - 0,0,0,14,0,3,7,4,56.9,651,421,306,73,10,20,10,11,50,22,55,19,21,15,58,26,11,18,13,8,25,7,0,15,1,0,90
1823,Banfield,1,Manager:Javier Sanguinetti,4-2-3-1,stadium_clmn_attend:0, 05-Okt-21,stadium_clmn_venue: Brigadier Gral. Estanislao López,La Liga professional,2021,Argentina,0 - 0,0,0,11,1,2,5,4,43.1,561,315,215,68,6,21,11,10,52,18,45,21,19,17,63,27,10,20,14,5,40,5,0,18,6,0,90
1824,Atletico Tucuman,0,Manager:Omar De Felippe,4-4-2,stadium_clmn_attend:0, 02-Okt-21,stadium_clmn_venue: Monumental Presidente José Fierro,La Liga professional,2021,Argentina,0 - 0,0,0,16,0,2,12,2,50.9,576,383,302,79,14,18,11,14,61,20,63,20,12,14,50,28,14,9,15,7,29,9,0,17,2,0,90
1824,San Lorenzo,1,Manager:Paolo Montero,3-4-3,stadium_clmn_attend:0, 02-Okt-21,stadium_clmn_venue: Monumental Presidente José Fierro,La Liga professional,2021,Argentina,0 - 0,0,0,4,1,1,3,0,49.1,568,388,293,76,3,19,14,11,74,12,38,12,20,16,59,27,11,15,13,0,0,9,1,10,5,0,90
1825,Defensa y Justicia,0,Manager:Sebastián Beccacece,3-4-2-1,stadium_clmn_attend:0, 04-Okt-21,stadium_clmn_venue: Norberto Tomaghello,La Liga professional,2021,Argentina,3 - 0,3,0,16,0,9,6,1,49.8,630,402,304,76,10,25,16,16,64,9,45,6,14,18,53,34,16,23,13,4,75,14,0,12,3,0,90
1825,Talleres,1,Manager:Alexander Medina,4-2-3-1,stadium_clmn_attend:0, 04-Okt-21,stadium_clmn_venue: Norberto Tomaghello,La Liga professional,2021,Argentina,3 - 0,0,3,13,0,3,7,3,50.2,626,395,318,81,8,26,16,16,62,11,55,14,6,23,59,39,16,10,14,4,75,8,0,15,2,0,90
1826,Rosario Central,0,Manager:Cristian González,4-3-1-2,stadium_clmn_attend:0,03-Okt-21,stadium_clmn_venue: Gigante de Arroyito,La Liga professional,2021,Argentina,0 - 1,0,1,11,0,1,5,5,40.5,559,335,249,74,9,17,8,10,47,17,45,26,12,9,47,19,10,14,8,8,50,23,0,17,0,0,90
1826,Argentinos Juniors,1,Manager:Gabriel Milito,4-4-2,stadium_clmn_attend:0,03-Okt-21,stadium_clmn_venue: Gigante de Arroyito,La Liga professional,2021,Argentina,0 - 1,1,0,12,0,3,6,3,59.5,735,532,423,80,10,12,10,8,83,21,55,12,26,32,80,40,8,27,10,1,0,7,0,11,6,0,90
1827,Racing Club,0,Manager:Claudio Úbeda,4-1-3-2,stadium_clmn_attend:0, 04-Okt-21,stadium_clmn_venue: Presidente Perón (Cilindro de Avellaneda),La Liga professional,2021,Argentina,1 - 1,1,1,9,1,3,5,1,50.5,569,351,258,74,8,25,17,8,68,23,52,20,24,14,64,22,8,21,15,7,57,1,1,16,3,0,90
1827,Estudiantes,1,Manager:Ricardo Zielinski,4-3-3,stadium_clmn_attend:0, 04-Okt-21,stadium_clmn_venue: Presidente Perón (Cilindro de Avellaneda),La Liga professional,2021,Argentina,1 - 1,1,1,18,1,7,9,2,49.5,551,344,244,71,13,16,8,17,50,21,48,24,20,9,35,26,17,15,8,5,80,6,0,16,1,0,90
1828,Club Atletico Platense,0,Manager:Claudio Spontón,4-2-3-1,stadium_clmn_attend:0, 02-Okt-21,stadium_clmn_venue: Ciudad de Vicente López,La Liga professional,2021,Argentina,0 - 0,0,0,11,0,7,2,2,57.6,649,420,296,70,9,17,6,1,35,18,42,22,21,14,93,15,1,23,11,8,25,15,0,11,2,0,90
1828,Patronato de Parana,1,Manager:Iván Delfino,4-4-2,stadium_clmn_attend:0, 02-Okt-21,stadium_clmn_venue: Ciudad de Vicente López,La Liga professional,2021,Argentina,0 - 0,0,0,12,2,1,8,3,42.4,529,300,183,61,10,10,1,6,10,25,58,21,22,26,81,32,6,23,15,4,75,5,0,14,0,0,90
1829,Union,0,Manager:Gustavo Munúa,4-4-2,stadium_clmn_attend:0,08-Okt-21,stadium_clmn_venue: 15 de Abril,La Liga professional,2021,Argentina,1 - 2,1,2,16,0,6,7,3,66.4,759,507,407,80,13,26,12,11,46,24,67,25,11,16,59,27,11,7,11,16,38,13,1,8,1,0,90
1829,Club Atletico Platense,1,Manager:Claudio Spontón,4-2-3-1,stadium_clmn_attend:0,08-Okt-21,stadium_clmn_venue: 15 de Abril,La Liga professional,2021,Argentina,1 - 2,2,1,9,0,5,4,0,33.6,482,269,170,63,4,16,11,12,69,12,33,11,25,27,69,39,12,33,14,2,100,11,0,11,1,0,90
1830,Patronato de Parana,0,Manager:Iván Delfino,4-4-2,stadium_clmn_attend:0, 09-Okt-21,stadium_clmn_venue: Presbítero Bartolomé Grella,La Liga professional,2021,Argentina,1 - 2,1,2,22,0,7,11,4,50.7,571,340,258,76,17,26,10,12,38,20,51,24,15,24,67,36,12,7,6,12,42,5,0,9,4,0,90
1830,Racing Club,1,Manager:Claudio Úbeda,4-1-2-1-2,stadium_clmn_attend:0, 09-Okt-21,stadium_clmn_venue: Presbítero Bartolomé Grella,La Liga professional,2021,Argentina,1 - 2,2,1,6,0,4,2,0,49.3,547,365,266,73,5,23,12,10,52,19,49,15,24,21,68,31,10,31,12,1,0,13,0,12,1,0,90
1831,Estudiantes,0,Manager:Ricardo Zielinski,4-3-3,stadium_clmn_attend:0,08-Okt-21,stadium_clmn_venue: Jorge Luis Hirschi,La Liga professional,2021,Argentina,2 - 2,2,2,25,0,10,10,5,54.4,650,376,269,72,21,28,14,21,50,26,55,32,15,26,55,47,21,17,5,11,45,8,0,7,5,0,90
1831,Rosario Central,1,Manager:Cristian González,4-2-3-1,stadium_clmn_attend:0,08-Okt-21,stadium_clmn_venue: Jorge Luis Hirschi,La Liga professional,2021,Argentina,2 - 2,2,2,13,0,3,7,3,45.6,600,329,229,70,8,37,21,14,57,21,45,15,32,22,61,36,14,34,16,3,0,10,1,19,6,0,90
1832,Argentinos Juniors,0,Manager:Gabriel Milito,4-3-3,stadium_clmn_attend:0, 09-Okt-21,stadium_clmn_venue: Diego Armando Maradona,La Liga professional,2021,Argentina,0 - 2,0,2,13,0,4,6,3,64.1,672,471,369,78,8,27,15,9,56,18,69,13,13,9,50,18,9,12,9,6,17,5,0,15,2,0,90
1832,Defensa y Justicia,1,Manager:Sebastián Beccacece,4-4-2,stadium_clmn_attend:0, 09-Okt-21,stadium_clmn_venue: Diego Armando Maradona,La Liga professional,2021,Argentina,0 - 2,2,0,13,1,5,5,3,35.9,474,273,168,62,10,12,9,15,75,8,31,13,13,17,53,32,15,28,16,3,33,6,0,13,2,0,90
1833,Talleres,0,Manager:Alexander Medina,4-2-3-1,stadium_clmn_attend:0, 12-Okt-21,stadium_clmn_venue: La Boutique,La Liga professional,2021,Argentina,2 - 0,2,0,10,0,5,3,2,67.6,866,652,562,86,10,37,23,10,62,14,50,13,15,16,62,26,10,15,5,5,20,11,0,6,3,0,90
1833,Atletico Tucuman,1,Manager:,4-2-3-1,stadium_clmn_attend:0, 12-Okt-21,stadium_clmn_venue: La Boutique,La Liga professional,2021,Argentina,2 - 0,0,2,8,0,3,4,1,32.4,506,304,218,72,6,19,10,23,53,14,50,15,13,25,52,48,23,21,16,4,25,7,0,8,5,0,90
1834,San Lorenzo,0,Manager:Paolo Montero,3-4-3,stadium_clmn_attend:0, 11-Okt-21,stadium_clmn_venue: Nuevo Gasómetro,La Liga professional,2021,Argentina,1 - 2,1,2,15,0,3,6,6,60.1,700,492,398,81,12,23,16,10,70,17,49,22,13,16,62,26,10,17,8,5,20,4,0,12,2,0,90
1834,Colon,1,Manager:Eduardo Domínguez,4-1-4-1,stadium_clmn_attend:0, 11-Okt-21,stadium_clmn_venue: Nuevo Gasómetro,La Liga professional,2021,Argentina,1 - 2,2,1,11,0,6,2,3,39.9,508,321,237,74,6,21,10,16,48,18,51,13,22,11,41,27,16,25,11,0,0,5,0,17,5,0,90
1835,Banfield,0,Manager:Javier Sanguinetti,4-4-2,stadium_clmn_attend:0, 09-Okt-21,stadium_clmn_venue: Florencio Solá,La Liga professional,2021,Argentina,0 - 1,0,1,9,0,2,6,1,48.0,535,329,218,66,6,16,9,11,56,17,40,27,15,9,45,20,11,19,5,6,17,7,0,14,5,0,90
1835,River Plate,1,Manager:Marcelo Gallardo,4-4-2,stadium_clmn_attend:0, 09-Okt-21,stadium_clmn_venue: Florencio Solá,La Liga professional,2021,Argentina,0 - 1,1,0,18,0,8,6,4,52.0,593,374,270,72,11,16,11,9,69,25,60,15,27,14,61,23,9,28,6,4,50,4,0,18,1,0,90
1836,Talleres,0,Manager:Alexander Medina,4-2-3-1,stadium_clmn_attend:0, 26-Jul-21,stadium_clmn_venue: La Boutique,La Liga professional,2021,Argentina,2 - 0,2,0,15,0,3,6,6,58.0,758,519,422,81,16,28,16,15,57,14,48,11,18,30,67,45,15,28,15,6,33,13,0,14,4,0,90
1836,Arsenal Sarandi,1,Manager:Sergio Rondina,4-1-3-2,stadium_clmn_attend:0, 26-Jul-21,stadium_clmn_venue: La Boutique,La Liga professional,2021,Argentina,2 - 0,0,2,7,0,1,3,3,42.0,604,367,270,74,1,25,15,16,60,15,52,18,11,25,61,41,16,18,19,6,17,20,0,5,2,0,90
1837,San Lorenzo,0,Manager:Paolo Montero,4-4-2,stadium_clmn_attend:0, 24-Jul-21,stadium_clmn_venue: Nuevo Gasómetro,La Liga professional,2021,Argentina,1 - 0,1,0,8,0,2,2,4,48.9,568,376,254,68,7,18,5,14,28,20,43,21,25,29,67,43,14,13,12,3,33,9,0,18,3,0,90
1837,Central Cordoba de Santiago,1,Manager:Gustavo Coleoni,3-4-3,stadium_clmn_attend:0, 24-Jul-21,stadium_clmn_venue: Nuevo Gasómetro,La Liga professional,2021,Argentina,1 - 0,0,1,13,1,2,8,3,51.1,637,377,282,75,12,27,14,5,52,26,57,25,21,22,81,27,5,8,17,5,60,16,0,14,6,0,90
1838,Banfield,0,Manager:Javier Sanguinetti,4-2-3-1,stadium_clmn_attend:0,25-Jul-21,stadium_clmn_venue: Florencio Solá,La Liga professional,2021,Argentina,0 - 0,0,0,10,0,2,7,1,54.3,610,375,276,74,8,16,9,15,56,20,57,17,18,29,66,44,15,12,11,3,67,12,0,17,1,0,90
